order_id,product_id,customer_id,quantity,price,discount_pct,discount_amount,order_value,shipping_cost,order_date,shipping_date,shipping_city,sales_channel,payment_method,order_status
38221878,15378,295897,1,175.09,15,26.26,148.83,0.0,2025-03-14,2025-03-14,Budapest,Website,Apple Pay,Completed
80398736,17471,453528,2,29.33,0,0.0,58.66,4.34,2026-01-30,2026-02-01,Budapest,Retail Store,PayPal,Completed
19608097,39892,720346,1,124.71,0,0.0,124.71,0.0,2026-02-22,2026-02-26,Veszprém,Mobile App,Apple Pay,Completed
63909059,95437,210690,1,56.21,0,0.0,56.21,8.17,2026-03-02,2026-03-03,Budapest,Website,Card,Completed
64440973,23801,257087,1,35.87,20,7.17,28.7,8.02,2026-05-25,2026-05-27,Székesfehérvár,Mobile App,Cash on Delivery,Completed
10268952,95437,235610,2,55.12,5,5.51,104.73,0.0,2025-08-04,2025-08-08,Budapest,Marketplace,PayPal,Completed
55955034,86989,448104,1,91.88,0,0.0,91.88,6.65,2025-12-05,2025-12-07,Budapest,Website,Apple Pay,Completed
93157867,85983,385603,1,98.71,0,0.0,98.71,8.48,2025-10-02,2025-10-02,Budapest,Website,Apple Pay,Completed
15107880,86989,223989,1,87.52,0,0.0,87.52,8.8,2026-05-11,2026-05-13,Budapest,Retail Store,Google Pay,Completed
64613941,85983,507728,1,95.03,0,0.0,95.03,8.2,2026-01-16,2026-01-19,Budapest,Retail Store,Card,Completed
98009793,49073,982137,1,89.74,25,22.43,67.31,6.16,2025-12-23,2025-12-26,Budapest,Mobile App,Card,Completed
97068938,15378,759301,1,184.01,10,18.4,165.61,0.0,2025-10-09,2025-10-14,Szeged,Mobile App,Bank Transfer,Completed
85321574,15378,570828,4,179.31,0,0.0,717.24,0.0,2026-01-29,2026-01-31,Budapest,Website,Cash on Delivery,Completed
74828478,86989,329638,1,93.26,0,0.0,93.26,8.39,2025-12-14,2025-12-16,Szeged,Website,Card,Completed
82745545,20967,369542,2,130.76,0,0.0,261.52,0.0,2025-05-18,2025-05-20,Miskolc,Website,Card,Completed
88836563,51232,292777,1,25.11,0,0.0,25.11,3.96,2026-05-23,2026-05-29,Érd,Marketplace,Card,Completed
38431403,86989,965496,3,87.6,0,0.0,262.8,0.0,2025-08-04,2025-08-09,Szeged,Retail Store,Card,Completed
14456294,49073,935264,4,92.69,10,37.08,333.68,4.99,2026-08-05,2026-08-10,Budapest,Website,Card,Completed
90349726,26644,917585,2,64.88,0,0.0,129.76,3.67,2025-07-20,2025-07-22,Budapest,Website,Card,Completed
20145833,51232,152946,2,25.69,5,2.57,48.81,5.69,2026-05-20,2026-05-22,Debrecen,Marketplace,Apple Pay,Completed
86335258,37136,295408,1,50.88,0,0.0,50.88,7.77,2026-02-16,2026-02-20,Budapest,Marketplace,Card,Completed
52086430,26644,371154,3,65.95,0,0.0,197.85,5.07,2025-09-23,2025-09-25,Pécs,Website,Card,Completed
34400056,20967,765675,1,131.65,25,32.91,98.74,8.98,2025-12-14,2025-12-17,Budapest,Marketplace,Apple Pay,Completed
16449893,20967,424475,1,127.81,25,31.95,95.86,3.53,2025-10-27,2025-11-01,Veszprém,Marketplace,Cash on Delivery,Returned
41797622,95437,103219,1,56.34,10,5.63,50.71,4.53,2025-08-23,2025-08-24,Tatabánya,Website,Card,Completed
22514221,49073,619421,3,91.15,0,0.0,273.45,5.64,2026-07-07,2026-07-09,Debrecen,Website,Cash on Delivery,Completed
24028477,26644,172094,1,66.94,20,13.39,53.55,8.72,2025-05-18,2025-05-19,Szombathely,Retail Store,Card,Completed
78147465,72384,271009,1,59.92,10,5.99,53.93,3.97,2025-11-16,2025-11-19,Budapest,Website,Cash on Delivery,Completed
15098000,85983,494016,1,98.63,10,9.86,88.77,4.24,2025-09-25,2025-09-29,Budapest,Marketplace,Google Pay,Completed
21711203,85983,243780,1,95.51,15,14.33,81.18,7.06,2026-05-17,2026-05-20,Győr,Website,Bank Transfer,Completed
40726805,20967,859568,1,133.95,0,0.0,133.95,4.62,2026-02-25,2026-02-28,Szombathely,Website,Google Pay,Completed
33616597,37136,981714,1,51.87,10,5.19,46.68,6.81,2026-01-09,2026-01-10,Budapest,Marketplace,Card,Completed
63548820,26644,706168,1,63.26,0,0.0,63.26,8.22,2026-03-28,2026-03-30,Nyíregyháza,Marketplace,Google Pay,Completed
68692283,51232,722757,1,24.35,0,0.0,24.35,6.47,2025-01-15,2025-01-21,Sopron,Website,Card,Completed
85001020,86989,760123,1,91.35,0,0.0,91.35,5.54,2025-07-13,2025-07-17,Budapest,Website,Cash on Delivery,Completed
22206190,37136,805042,1,51.89,15,7.78,44.11,5.24,2025-04-11,2025-04-15,Budapest,Mobile App,Google Pay,Completed
10283847,23801,976375,2,36.02,0,0.0,72.04,8.2,2026-04-11,2026-04-14,Budapest,Mobile App,Card,Completed
70025463,86989,463432,2,93.43,0,0.0,186.86,0.0,2026-04-21,2026-04-24,Székesfehérvár,Website,PayPal,Completed
57761593,15378,400505,1,181.22,0,0.0,181.22,0.0,2025-01-08,2025-01-10,Veszprém,Website,Card,Completed
94439195,15378,407131,3,182.67,15,82.2,465.81,7.0,2025-05-29,2025-06-02,Érd,Marketplace,Apple Pay,Completed
50714145,20967,179132,1,130.83,0,0.0,130.83,0.0,2026-04-29,2026-04-30,Budapest,Website,Bank Transfer,Completed
14878818,26644,617771,5,66.7,0,0.0,333.5,0.0,2025-06-09,2025-06-11,Szombathely,Website,Google Pay,Returned
85455741,86989,495352,1,91.85,0,0.0,91.85,7.4,2025-07-08,2025-07-10,Veszprém,Website,Card,Completed
24524271,45415,590655,3,70.16,0,0.0,210.48,0.0,2025-05-24,2025-05-29,Debrecen,Retail Store,Google Pay,Completed
61472489,85983,242844,1,94.48,20,18.9,75.58,3.89,2025-12-02,2025-12-04,Veszprém,Website,Bank Transfer,Completed
28580295,51232,130851,1,25.34,0,0.0,25.34,4.82,2025-12-01,2025-12-05,Kecskemét,Retail Store,Card,Returned
63897067,85983,891733,1,97.97,0,0.0,97.97,4.03,2026-06-24,2026-06-26,Szeged,Website,PayPal,Completed
86468368,17471,208640,1,30.81,20,6.16,24.65,5.47,2026-04-10,2026-04-14,Debrecen,Mobile App,Card,Completed
34248185,77262,463225,1,114.39,0,0.0,114.39,0.0,2026-03-20,2026-03-24,Kecskemét,Mobile App,PayPal,Completed
34984627,86989,484418,3,87.93,0,0.0,263.79,0.0,2025-12-01,2025-12-04,Kecskemét,Website,Card,Completed
58422673,15378,725794,1,177.76,15,26.66,151.1,4.99,2025-12-09,2025-12-10,Kecskemét,Marketplace,Card,Completed
21328698,49073,609567,2,91.7,15,27.51,155.89,0.0,2026-05-13,2026-05-17,Pécs,Website,Cash on Delivery,Completed
20567365,77262,163679,2,107.13,5,10.71,203.55,3.91,2025-05-17,2025-05-22,Budapest,Website,PayPal,Completed
71328234,49073,570828,3,92.65,15,41.69,236.26,0.0,2026-05-23,2026-05-26,Nyíregyháza,Website,Cash on Delivery,Completed
78432614,45415,902953,1,70.17,0,0.0,70.17,4.01,2026-03-13,2026-03-15,Budapest,Marketplace,PayPal,Completed
43556262,49073,251672,1,92.84,0,0.0,92.84,5.82,2026-01-24,2026-01-27,Budapest,Website,Card,Completed
56387243,17471,610866,1,30.22,0,0.0,30.22,5.91,2026-06-29,2026-06-30,Budapest,Website,Apple Pay,Completed
90835156,72384,300237,1,60.26,10,6.03,54.23,7.82,2025-03-03,2025-03-04,Szeged,Website,PayPal,Returned
39540169,15378,159374,2,181.9,5,18.19,345.61,0.0,2025-05-11,2025-05-14,Budapest,Marketplace,Cash on Delivery,Completed
47678707,86989,924438,3,91.44,0,0.0,274.32,6.55,2025-04-21,2025-04-23,Veszprém,Website,Card,Completed
39988958,95437,373397,1,54.22,0,0.0,54.22,6.73,2025-09-04,2025-09-07,Budapest,Website,Apple Pay,Completed
47255432,49073,507728,1,88.18,0,0.0,88.18,8.55,2026-06-02,2026-06-03,Szombathely,Mobile App,Card,Completed
40087949,15378,453108,1,177.87,10,17.79,160.08,4.82,2025-03-08,2025-03-10,Budapest,Website,Apple Pay,Completed
39751343,15378,251672,1,176.64,15,26.5,150.14,7.5,2025-01-05,2025-01-09,Szombathely,Website,Card,Completed
18882372,77262,656708,3,111.17,20,66.7,266.81,5.2,2025-01-09,2025-01-11,Miskolc,Mobile App,Google Pay,Completed
55097025,26644,356176,1,65.06,0,0.0,65.06,8.49,2025-01-15,2025-01-18,Budapest,Mobile App,Google Pay,Completed
34414143,86989,885670,1,93.52,0,0.0,93.52,8.44,2026-08-14,2026-08-15,Szeged,Website,Card,Completed
37385019,45415,434476,1,68.58,0,0.0,68.58,4.06,2025-04-21,2025-04-24,Győr,Website,Bank Transfer,Completed
51973965,20967,401215,1,128.76,0,0.0,128.76,0.0,2025-03-08,2025-03-12,Debrecen,Website,Google Pay,Completed
93653413,86989,473332,3,91.1,0,0.0,273.3,0.0,2026-01-17,2026-01-21,Tatabánya,Retail Store,Card,Completed
98686371,17471,923787,2,29.59,0,0.0,59.18,7.24,2025-07-14,2025-07-17,Sopron,Website,Cash on Delivery,Completed
75994446,37136,172877,1,48.89,5,2.44,46.45,7.64,2026-01-31,2026-02-03,Budapest,Website,Card,Completed
43517367,45415,348650,1,72.28,15,10.84,61.44,7.02,2025-11-20,2025-11-23,Győr,Website,Apple Pay,Completed
95866735,17471,157689,1,31.16,0,0.0,31.16,8.54,2025-10-30,2025-11-03,Budapest,Website,Card,Completed
25703384,72384,210690,1,62.0,0,0.0,62.0,8.69,2025-10-08,2025-10-09,Debrecen,Mobile App,PayPal,Completed
56774438,20967,610524,3,127.9,15,57.56,326.14,0.0,2025-06-16,2025-06-18,Nyíregyháza,Website,Card,Completed
90797445,45415,827616,1,71.96,15,10.79,61.17,8.46,2025-02-01,2025-02-04,Budapest,Mobile App,PayPal,Completed
39771836,86989,879943,2,87.4,25,43.7,131.1,0.0,2026-02-22,2026-02-24,Veszprém,Mobile App,PayPal,Completed
29941284,26644,152946,1,66.35,5,3.32,63.03,5.75,2025-12-22,2025-12-27,Budapest,Website,Bank Transfer,Completed
50008394,45415,969470,1,70.71,10,7.07,63.64,4.25,2026-04-06,2026-04-08,Győr,Mobile App,Card,Completed
21293579,85983,481610,1,93.69,0,0.0,93.69,7.82,2026-04-15,2026-04-16,Győr,Retail Store,Card,Completed
40638633,15378,702862,1,175.12,0,0.0,175.12,0.0,2025-09-12,2025-09-14,Budapest,Website,PayPal,Completed
87335930,45415,788554,1,69.44,15,10.42,59.02,0.0,2026-03-29,,Győr,Website,Card,Cancelled
10323062,77262,309408,1,111.72,10,11.17,100.55,0.0,2025-03-08,2025-03-11,Budapest,Website,PayPal,Completed
93085542,51232,937208,1,24.56,0,0.0,24.56,0.0,2025-09-24,,Budapest,Mobile App,Card,Cancelled
87117898,45415,826279,1,68.35,25,17.09,51.26,6.66,2025-06-17,2025-06-18,Miskolc,Website,Bank Transfer,Completed
68241032,20967,763962,2,133.03,10,26.61,239.45,0.0,2026-03-11,2026-03-17,Pécs,Website,PayPal,Completed
41161320,20967,763962,1,131.41,10,13.14,118.27,0.0,2025-03-29,,Budapest,Website,Card,Cancelled
26091773,20967,988365,5,129.3,15,96.97,549.53,0.0,2025-08-02,2025-08-03,Eger,Website,Card,Completed
70409694,23801,771770,2,36.24,0,0.0,72.48,6.72,2026-04-30,2026-05-03,Győr,Mobile App,Apple Pay,Completed
16951518,15378,412411,1,180.72,5,9.04,171.68,0.0,2026-06-21,2026-06-24,Nyíregyháza,Website,Bank Transfer,Completed
48872716,95437,436047,1,55.26,5,2.76,52.5,5.14,2025-04-11,2025-04-14,Budapest,Website,Card,Completed
94756386,86989,811515,1,89.65,5,4.48,85.17,6.11,2025-07-07,2025-07-09,Budapest,Mobile App,Card,Completed
70573659,20967,112951,3,134.45,0,0.0,403.35,0.0,2025-04-20,2025-04-21,Érd,Website,Card,Completed
76049299,86989,499460,1,87.85,10,8.79,79.06,7.65,2026-06-10,2026-06-15,Szombathely,Website,Card,Returned
86514895,45415,203142,1,69.19,0,0.0,69.19,7.52,2025-10-06,2025-10-08,Budapest,Marketplace,Card,Completed
44299011,51232,570776,2,24.66,0,0.0,49.32,7.42,2025-11-22,2025-11-25,Székesfehérvár,Website,Apple Pay,Returned
91146038,15378,718697,1,186.2,0,0.0,186.2,0.0,2025-03-06,2025-03-08,Győr,Website,Card,Completed
64073636,86989,301798,1,92.12,10,9.21,82.91,6.88,2025-05-07,2025-05-09,Miskolc,Retail Store,Apple Pay,Completed
29225930,77262,991220,1,109.84,5,5.49,104.35,0.0,2026-06-01,,Budapest,Mobile App,Google Pay,Cancelled
62575331,51232,382273,1,24.78,10,2.48,22.3,8.63,2026-02-15,2026-02-16,Debrecen,Website,Card,Completed
98552657,51232,811515,1,25.29,0,0.0,25.29,6.39,2025-11-08,2025-11-13,Győr,Website,Card,Completed
55957665,51232,852199,1,25.98,0,0.0,25.98,7.22,2025-06-04,2025-06-05,Nyíregyháza,Website,Google Pay,Completed
92664872,49073,275072,2,93.17,5,9.32,177.02,0.0,2026-04-13,2026-04-14,Győr,Marketplace,Card,Completed
60866141,45415,113826,1,72.46,0,0.0,72.46,8.32,2026-08-02,2026-08-02,Győr,Website,Apple Pay,Completed
59269483,45415,369542,1,71.34,5,3.57,67.77,4.81,2025-10-20,2025-10-21,Kecskemét,Website,Card,Completed
42173436,15378,465427,1,176.3,20,35.26,141.04,0.0,2025-05-20,2025-05-22,Veszprém,Mobile App,PayPal,Returned
74036842,85983,988365,1,96.06,0,0.0,96.06,7.45,2025-09-30,2025-10-02,Tatabánya,Website,Card,Completed
26159529,85983,239772,2,98.4,10,19.68,177.12,0.0,2025-04-30,2025-05-01,Érd,Website,Card,Completed
55118017,51232,409141,1,25.85,0,0.0,25.85,3.84,2026-02-27,2026-03-02,Miskolc,Website,Card,Completed
87894639,45415,315645,1,72.46,0,0.0,72.46,8.33,2026-03-07,2026-03-09,Budapest,Website,Card,Completed
92596843,45415,390720,1,71.41,15,10.71,60.7,8.64,2026-07-02,2026-07-04,Tatabánya,Website,PayPal,Completed
41669730,85983,964696,1,98.57,5,4.93,93.64,8.73,2025-08-03,2025-08-04,Tatabánya,Mobile App,PayPal,Completed
74492490,20967,136013,4,128.16,5,25.63,487.01,0.0,2025-12-17,2025-12-18,Debrecen,Website,Card,Completed
52060327,86989,373080,4,90.51,0,0.0,362.04,0.0,2025-08-07,2025-08-09,Budapest,Mobile App,Bank Transfer,Completed
15532588,51232,108130,1,25.16,10,2.52,22.64,6.95,2026-01-30,2026-01-31,Szeged,Website,Apple Pay,Completed
69580236,49073,961299,2,88.16,0,0.0,176.32,0.0,2026-02-24,2026-02-28,Budapest,Mobile App,Bank Transfer,Completed
96422288,49073,763059,1,93.34,10,9.33,84.01,5.8,2026-01-31,2026-02-03,Budapest,Website,Cash on Delivery,Completed
38001640,86989,549022,1,91.4,0,0.0,91.4,8.49,2026-01-02,2026-01-04,Budapest,Website,Apple Pay,Completed
11198049,26644,394169,2,67.4,10,13.48,121.32,5.19,2025-07-16,2025-07-20,Érd,Marketplace,Google Pay,Completed
13151761,26644,624678,1,63.42,0,0.0,63.42,6.92,2025-05-16,2025-05-18,Székesfehérvár,Website,Card,Completed
53008561,86989,475095,1,87.41,0,0.0,87.41,7.76,2026-04-10,2026-04-13,Tatabánya,Mobile App,Card,Completed
97238905,86989,295408,2,89.75,10,17.95,161.55,0.0,2025-08-24,2025-08-26,Eger,Marketplace,Card,Completed
44117787,45415,727356,1,71.23,0,0.0,71.23,8.09,2025-05-29,2025-05-30,Budapest,Mobile App,Card,Completed
25416201,51232,925808,1,24.86,0,0.0,24.86,4.74,2025-02-07,2025-02-10,Debrecen,Mobile App,Card,Completed
72994796,37136,138978,1,50.9,10,5.09,45.81,5.59,2025-09-18,2025-09-22,Érd,Website,Apple Pay,Completed
69000758,15378,232381,2,175.32,0,0.0,350.64,5.41,2025-11-26,2025-11-29,Pécs,Mobile App,Card,Returned
48854603,15378,805017,1,177.18,5,8.86,168.32,0.0,2025-02-03,2025-02-04,Budapest,Marketplace,Google Pay,Completed
37368762,51232,281868,1,24.6,5,1.23,23.37,8.45,2026-03-06,2026-03-09,Miskolc,Website,Card,Completed
48400531,95437,867215,3,55.43,25,41.57,124.72,0.0,2025-04-11,2025-04-14,Budapest,Website,Apple Pay,Completed
47513638,86989,130865,1,88.77,10,8.88,79.89,3.71,2025-04-26,2025-04-28,Székesfehérvár,Website,Apple Pay,Completed
90376215,37136,356176,2,51.38,0,0.0,102.76,0.0,2026-04-18,2026-04-22,Szombathely,Website,Card,Completed
83292630,20967,604173,1,129.81,0,0.0,129.81,5.69,2025-07-31,2025-08-05,Veszprém,Website,Card,Completed
53457446,15378,397617,1,180.62,15,27.09,153.53,0.0,2026-02-17,2026-02-18,Pécs,Website,Card,Completed
58531117,45415,749436,1,69.14,10,6.91,62.23,5.61,2025-08-09,2025-08-11,Budapest,Website,Card,Completed
34708543,39892,795686,1,122.27,5,6.11,116.16,0.0,2025-09-27,2025-09-28,Debrecen,Mobile App,Card,Completed
55539036,85983,950151,1,97.66,20,19.53,78.13,4.37,2025-03-07,2025-03-10,Szeged,Website,Cash on Delivery,Completed
28354972,23801,226849,2,34.9,10,6.98,62.82,5.93,2025-03-07,2025-03-09,Budapest,Retail Store,Card,Completed
72442270,45415,299149,3,72.34,5,10.85,206.17,0.0,2025-10-06,2025-10-08,Győr,Mobile App,Card,Completed
73025311,51232,156003,1,24.27,0,0.0,24.27,8.23,2025-03-19,2025-03-21,Pécs,Website,Bank Transfer,Completed
58803697,86989,876245,2,88.12,15,26.44,149.8,4.37,2025-03-24,2025-03-24,Érd,Website,Card,Completed
75505472,45415,155450,1,71.39,15,10.71,60.68,5.93,2025-09-16,2025-09-19,Budapest,Marketplace,Card,Completed
70917495,51232,624678,1,25.68,0,0.0,25.68,5.55,2026-06-07,2026-06-10,Budapest,Retail Store,Card,Completed
83357661,23801,297289,1,35.47,0,0.0,35.47,5.57,2025-12-22,2025-12-24,Budapest,Website,Card,Completed
25668054,51232,487192,1,24.37,5,1.22,23.15,7.05,2026-02-17,2026-02-18,Érd,Mobile App,Card,Completed
69106192,15378,371473,1,182.87,10,18.29,164.58,0.0,2026-08-12,2026-08-13,Pécs,Retail Store,Cash on Delivery,Completed
69994450,86989,239226,1,93.09,0,0.0,93.09,6.3,2025-03-09,2025-03-14,Szeged,Mobile App,Card,Completed
42223897,86989,763059,1,90.64,20,18.13,72.51,4.39,2025-07-14,2025-07-17,Győr,Website,Apple Pay,Completed
78732238,77262,764981,2,114.19,10,22.84,205.54,0.0,2025-10-08,2025-10-10,Sopron,Retail Store,Card,Completed
72964801,23801,519033,1,35.03,0,0.0,35.03,0.0,2025-06-28,,Budapest,Mobile App,Cash on Delivery,Cancelled
47416465,45415,573807,2,68.53,10,13.71,123.35,0.0,2025-11-15,2025-11-18,Sopron,Website,Card,Completed
56189299,20967,311579,1,130.62,0,0.0,130.62,0.0,2026-05-11,,Szeged,Website,Cash on Delivery,Cancelled
95697109,39892,232899,2,118.27,0,0.0,236.54,0.0,2026-01-13,2026-01-17,Budapest,Mobile App,Cash on Delivery,Completed
12228660,86989,564160,1,91.13,5,4.56,86.57,5.73,2025-08-26,2025-08-29,Debrecen,Marketplace,Cash on Delivery,Completed
80508643,51232,535672,1,24.57,15,3.69,20.88,4.04,2025-06-10,2025-06-14,Budapest,Mobile App,Card,Completed
19036263,45415,935888,1,72.72,15,10.91,61.81,6.12,2025-12-14,2025-12-16,Tatabánya,Mobile App,Card,Completed
52742197,15378,242339,2,177.79,0,0.0,355.58,0.0,2026-06-15,2026-06-17,Budapest,Marketplace,Card,Completed
51522148,26644,376126,1,63.41,10,6.34,57.07,4.01,2025-08-02,2025-08-05,Szeged,Marketplace,Apple Pay,Completed
10613729,77262,584962,2,109.36,5,10.94,207.78,0.0,2025-05-15,2025-05-18,Eger,Mobile App,Card,Completed
92525980,51232,129550,2,25.96,15,7.79,44.13,7.33,2025-04-28,2025-05-01,Budapest,Mobile App,Card,Completed
71920346,39892,369542,1,120.29,0,0.0,120.29,0.0,2026-01-07,2026-01-09,Miskolc,Mobile App,Cash on Delivery,Completed
55466984,17471,608791,1,30.21,5,1.51,28.7,6.14,2025-03-25,2025-03-28,Debrecen,Marketplace,Card,Completed
58610239,86989,985928,1,87.57,0,0.0,87.57,6.98,2025-02-15,2025-02-17,Szombathely,Mobile App,Apple Pay,Completed
71417869,77262,405002,3,110.67,10,33.2,298.81,0.0,2026-08-18,2026-08-19,Budapest,Website,Card,Completed
66528808,77262,582813,2,113.34,0,0.0,226.68,0.0,2025-04-16,2025-04-19,Pécs,Website,Bank Transfer,Completed
67610487,86989,548154,1,88.71,10,8.87,79.84,6.69,2025-01-07,2025-01-08,Miskolc,Website,Apple Pay,Completed
55053723,20967,172877,1,134.49,20,26.9,107.59,0.0,2025-02-07,2025-02-08,Budapest,Website,Card,Completed
53439023,51232,875612,1,25.14,0,0.0,25.14,5.09,2025-11-17,2025-11-20,Sopron,Mobile App,Apple Pay,Completed
73309532,86989,989215,1,90.67,10,9.07,81.6,4.04,2025-09-13,2025-09-15,Szeged,Website,Card,Completed
19767822,72384,317060,1,60.72,0,0.0,60.72,8.37,2026-01-08,2026-01-10,Budapest,Website,Card,Completed
20990066,15378,134053,1,175.18,0,0.0,175.18,0.0,2025-04-18,2025-04-20,Pécs,Mobile App,Card,Completed
60507248,20967,356176,1,130.1,0,0.0,130.1,0.0,2025-10-25,2025-10-27,Budapest,Website,Card,Completed
73541936,45415,382406,1,68.81,5,3.44,65.37,4.27,2025-09-06,2025-09-07,Szeged,Retail Store,Cash on Delivery,Completed
84689452,45415,496282,1,69.56,0,0.0,69.56,8.97,2026-07-08,2026-07-09,Miskolc,Mobile App,Bank Transfer,Completed
24687699,86989,566714,1,88.55,0,0.0,88.55,6.43,2026-07-03,2026-07-09,Budapest,Website,Card,Completed
23075807,23801,945366,1,35.37,10,3.54,31.83,6.83,2025-04-21,2025-04-23,Budapest,Retail Store,Card,Completed
72630205,45415,897974,1,69.77,0,0.0,69.77,8.65,2025-12-08,2025-12-11,Szeged,Mobile App,Card,Completed
73992213,95437,235610,1,53.63,0,0.0,53.63,8.79,2025-06-06,2025-06-08,Budapest,Website,Apple Pay,Completed
14381963,15378,982828,1,183.99,0,0.0,183.99,5.06,2026-07-21,2026-07-23,Budapest,Marketplace,Google Pay,Completed
89200744,23801,655289,2,35.7,5,3.57,67.83,4.21,2025-06-27,2025-06-29,Budapest,Website,Card,Completed
95526836,45415,117761,1,71.21,0,0.0,71.21,3.97,2025-03-31,2025-04-03,Budapest,Website,PayPal,Completed
87955596,45415,951536,3,67.99,0,0.0,203.97,0.0,2025-07-12,2025-07-14,Érd,Website,Cash on Delivery,Returned
88587427,49073,879641,1,89.97,0,0.0,89.97,5.58,2026-05-28,2026-06-02,Budapest,Website,Card,Completed
63410219,15378,453528,2,184.48,0,0.0,368.96,0.0,2025-09-27,2025-09-28,Szeged,Mobile App,Bank Transfer,Completed
66870505,45415,862431,1,72.59,0,0.0,72.59,6.11,2025-09-12,2025-09-15,Szeged,Mobile App,Card,Completed
54183251,26644,781835,1,67.54,10,6.75,60.79,6.26,2025-12-18,2025-12-20,Budapest,Website,Card,Completed
32335051,45415,780717,4,71.77,0,0.0,287.08,0.0,2025-12-05,2025-12-09,Szombathely,Mobile App,Card,Completed
10454820,20967,226849,1,134.94,0,0.0,134.94,0.0,2026-07-23,2026-07-28,Budapest,Retail Store,Card,Completed
50091635,20967,510037,2,127.3,10,25.46,229.14,5.85,2025-11-22,2025-11-26,Érd,Marketplace,Apple Pay,Completed
88893211,45415,874219,3,69.65,10,20.9,188.05,0.0,2026-02-17,2026-02-23,Székesfehérvár,Marketplace,Bank Transfer,Completed
88191497,49073,316143,2,92.81,0,0.0,185.62,0.0,2026-01-23,2026-01-27,Budapest,Website,PayPal,Completed
38403399,20967,467427,1,128.13,10,12.81,115.32,0.0,2025-05-26,2025-05-31,Budapest,Mobile App,PayPal,Completed
94747031,85983,844105,1,92.89,0,0.0,92.89,8.27,2025-02-28,2025-03-01,Tatabánya,Mobile App,Apple Pay,Completed
78737435,86989,315267,1,88.53,0,0.0,88.53,5.72,2025-06-15,2025-06-21,Budapest,Marketplace,Card,Completed
70086642,15378,218368,2,179.71,5,17.97,341.45,0.0,2025-08-05,2025-08-07,Debrecen,Marketplace,Card,Completed
16188735,45415,888509,1,71.31,0,0.0,71.31,6.21,2026-01-31,2026-02-02,Pécs,Website,Bank Transfer,Completed
96261473,51232,489624,1,25.88,5,1.29,24.59,6.9,2025-03-19,2025-03-24,Miskolc,Marketplace,Cash on Delivery,Completed
65211057,85983,982129,1,96.51,0,0.0,96.51,3.91,2026-05-02,2026-05-05,Szeged,Retail Store,Card,Completed
88045097,49073,311579,1,89.66,10,8.97,80.69,8.26,2026-08-04,2026-08-08,Budapest,Website,Cash on Delivery,Completed
11805823,20967,824419,1,133.76,5,6.69,127.07,0.0,2026-02-28,2026-03-05,Győr,Website,PayPal,Completed
37070348,20967,271801,1,134.71,10,13.47,121.24,0.0,2025-09-08,2025-09-09,Budapest,Mobile App,Card,Completed
42213802,20967,878074,1,126.55,0,0.0,126.55,0.0,2025-03-07,2025-03-09,Nyíregyháza,Website,Google Pay,Completed
18418046,86989,559367,2,90.3,0,0.0,180.6,0.0,2025-12-12,2025-12-15,Eger,Mobile App,Card,Completed
78084379,51232,834893,3,24.89,10,7.47,67.2,5.43,2025-03-29,2025-03-31,Sopron,Marketplace,Apple Pay,Completed
17684009,49073,940740,2,89.0,0,0.0,178.0,0.0,2025-12-26,2025-12-27,Pécs,Website,Card,Completed
96841327,15378,111570,1,182.72,20,36.54,146.18,0.0,2025-03-06,2025-03-08,Debrecen,Marketplace,Cash on Delivery,Completed
22951707,49073,383864,1,90.72,0,0.0,90.72,5.83,2025-12-09,2025-12-12,Kecskemét,Mobile App,Card,Completed
52436439,86989,323224,1,90.48,15,13.57,76.91,4.66,2026-03-08,2026-03-10,Debrecen,Mobile App,Bank Transfer,Completed
26893863,49073,299149,1,89.03,15,13.35,75.68,5.73,2025-12-21,2025-12-22,Szeged,Mobile App,Google Pay,Completed
90200298,49073,955580,3,88.98,10,26.69,240.25,0.0,2025-07-31,2025-08-03,Szeged,Website,Card,Returned
63641863,20967,349351,1,130.26,0,0.0,130.26,0.0,2025-10-08,2025-10-10,Budapest,Mobile App,Google Pay,Completed
54544314,20967,453524,1,131.92,20,26.38,105.54,5.13,2025-08-03,2025-08-06,Budapest,Website,Card,Completed
87345908,45415,706778,1,71.52,10,7.15,64.37,6.78,2025-09-21,2025-09-22,Pécs,Website,Bank Transfer,Completed
39846206,49073,727356,2,92.01,0,0.0,184.02,0.0,2025-01-09,2025-01-10,Miskolc,Retail Store,Cash on Delivery,Completed
87844911,95437,559340,1,55.23,0,0.0,55.23,6.82,2026-03-27,2026-03-28,Székesfehérvár,Marketplace,PayPal,Completed
23780948,86989,283302,2,93.59,0,0.0,187.18,0.0,2025-09-20,2025-09-22,Székesfehérvár,Website,Bank Transfer,Completed
39514699,17471,225293,1,30.31,10,3.03,27.28,5.62,2025-10-12,2025-10-16,Budapest,Mobile App,Card,Completed
86319484,95437,191454,1,56.16,20,11.23,44.93,5.86,2025-05-17,2025-05-19,Sopron,Mobile App,Apple Pay,Completed
57264528,51232,749402,1,24.79,0,0.0,24.79,8.85,2025-02-01,2025-02-06,Szeged,Mobile App,Card,Completed
29325668,85983,562736,1,95.26,0,0.0,95.26,7.29,2026-07-26,2026-07-29,Budapest,Mobile App,Apple Pay,Completed
81350314,86989,983305,1,88.4,0,0.0,88.4,4.59,2025-04-26,2025-04-30,Pécs,Website,Card,Completed
